id,text
1124417653311967233,"In the meantime, and until that happens, the United States must maintain pressure on Sudan’s rulers, and there should be no movement to normalize relations with the Government of Sudan or remove it from the State Sponsors of Terrorism List."
1124417652280238081,"Now that he has been removed from power, Sudan’s military should ensure a swift transition of power to a civilian-led political authority that reflects the will of the Sudanese people, and is committed to credible, internationally-monitored elections."
1124417651265163266,The people of Sudan have suffered under the tyranny of the Omar al-Bashir and his thugs for three decades.
1124417650275360768,This week @SenatorDurbin and I introduced a bipartisan resolution encouraging a swift transfer of power by the military to a civilian-led political authority in Sudan. --&gt; https://t.co/2v6E8grssL
1124073389663059970,.@exxonmobil announced plans to invest $2 billion to expand its Baytown chemical complex. This expansion will create thousands of jobs &amp; support increased oil &amp; gas production in the Permian Basin to meet rising demand for petrochemical products. --&gt; https://t.co/UMIUx90PzE
1124065328852557824,"I urge my Senate colleagues to put aside partisan politics so we can come together as an institution and unequivocally condemn antisemitism. --&gt; https://t.co/Iww1iU7qFj

Read the full text of our resolution here --&gt; https://t.co/6LHPu2QstV"
1124065327783075843,"In just the last few weeks, we have seen it manifested as hateful cartoons in major news publications, antisemitic smears in the halls of Congress, and murders at houses of worship."
1124065326298214401,"Today was Holocaust Remembrance Day in Israel. It is a stark reminder that ancient antisemitic hatreds going back centuries &amp; aimed at the extermination of the Jewish people, extended and extend to our time. Antisemitism is on the rise around the world &amp; here in America."
1124010142557724674,"I invite all Texans to join me in prayer for this nation: that we may care for the poor and vulnerable; that we may defend the innocent, and seek justice for the wicked; and that America remain a beacon of freedom in the world. #NationalDayOfPrayer https://t.co/aWiRD8sgtm"
1124010141517479937,"We pause to lift up those who are martyred for their faith in places of worship across the globe. We recognize that without the blessing of divine providence, our human institutions and plans would be for nothing. #NationalDayOfPrayer"
1124010139089035265,"Today on the National Day of Prayer, as people of all faiths and churches join together in hope and prayer for our great nation, we celebrate the power of prayer and our unique American freedom to worship. #NationalDayOfPrayer https://t.co/udLysCklPE"
1123959895794114568,Cruz To Introduce Bipartisan Resolution Condemning Anti-Semitism https://t.co/xgqd38F3Aw via @dailycaller
1123945439231975427,".@FERC's approval of @AnnovaLNG's environmental impact study is a step forward for this project &amp; will create jobs for hundreds of Texans, increase TX contributions to our booming energy renaissance &amp; strengthen US' leadership as 1 of the world’s largest exporters of natural gas. https://t.co/XeQzRboIe2"
1123693844300730375,"About to join @benshapiro for a live interview to discuss today's @senjudiciary hearing with Attorney General Barr. Hope y'all tune in!

Listen here --&gt; https://t.co/ZK7mp6G8F8 https://t.co/RYJqeBFaME"
1123691059203256321,"ICYMI: “AG Barr, you’ve had remarkable transparency…I ask you to bring the same transparency about whether &amp; the extent to which the previous admin politicized the DoJ, targeted their political rivals &amp; used law enforcement &amp; intelligence assets to surveil them improperly."" https://t.co/JUYEGIr7Qf"
1123686308059201539,"The principle attack that the Democratic Senators have marshaled upon AG Barr concerns this March 27th letter from Robert Mueller. And it’s an attack that I want people to understand just how revealing it is. If this is their whole argument, they ain’t got nothing. https://t.co/0pqWgBDoml"
1123657398089060353,Enjoyed meeting with local leaders of @CityofSanMarcos during their annual visit to our nation's capital to discuss ways to work together to support the city's efforts to prepare against future flooding &amp; important initiatives to grow the local economy. https://t.co/nTMncBlybi
1123649900158312449,I met with Dr. Al Issa in February and urged him to deepen @mwlorg_en campaigns to counter religious hate and division. I’m glad to see them working with @ajcglobal to battle anti-Semitism in the Muslim world and beyond. https://t.co/a2U83YIX1O via @TheNationalUAE
1123640547103657985,My legislative push will include a range of reports &amp; mandates that will ensure that lawmakers &amp; the American people have the information &amp; authorities they need to respond and protect American national security.
1123640545656569856,"I believe that the Muslim Brotherhood maintains a global network of Islamists &amp; Islamist groups, including terrorist groups. 

Important article by @Kredo0 on my efforts to initiate an investigation into the Brotherhood's activities &amp; its leadership. --&gt; https://t.co/CWsy50ePPH"
1123633708148371457,Today the Senate confirmed J. Campbell Barker to the US District Court for the Eastern District of TX. Cam is one of the best &amp; brightest legal minds in the Lone Star State. I have every confidence his experience &amp; professionalism will serve the entire Eastern District well.
1123609079786684420,Sen. Ted Cruz: Russia Building Military Infrastructure in Venezuela https://t.co/Y7c1SYXY81 via @BreitbartNews
1123583585074712576,"ICYMI yesterday with @securefreesoc: Maduro and his thugs will stop at nothing to try to cling to power...The regime should know that the US will hold them accountable for their conduct in the hours and days to come, for any violence, or any atrocities in which they participate. https://t.co/fT6AzyiIEf"
1123251659235307520,Enjoyed speaking with fellow Texans at this morning’s #Texas Tuesday Coffee! https://t.co/1w6rGYD3ji
1123233080884518912,I applaud the Trump administration for its pressure campaign thus far &amp; will continue to work with the administration and my colleagues to increase pressure on #Maduro and his thugs until they stand aside and allow the people of #Venezuela to fulfill their democratic aspirations.
1123233079940849664,"Thousands of people have been detained over the years and many killed for peaceful protests and political criticism, and the regime is now signaling it will unleash more mass violence against protesters calling for freedom."
1123233078435098631,"Unfortunately, @leopoldolopez's case was not an isolated one in Maduro's #Venezuela."
1123232738990014464,"The imprisonment of @leopoldolopez was an outrage and a disgrace. I have long called on the U.S. government and the international community to take steps to ensure his release, and his freedom today was long overdue."
1123208883370102785,.@leopoldolopez was imprisoned in 2014 after a sham trial for criticizing the failed and illegitimate Maduro regime. His freedom is a cause for celebration. The regime should immediately stand aside &amp; allow the people of #Venezuela to fulfill their democratic aspirations. https://t.co/o1OOHRQt4n
1122981320588767243,"Texas exports, boosted by oil, rise 3 times faster than the US increase, outshining California https://t.co/XY4cSPHWo2"
