id,text
1082756407072559106,"Great moment for our state. Congratulations, Senator @ScottforFlorida! I know you will immediately get to work on fixing a broken Washington. https://t.co/JwezzljXAo"
1082748611614703616,Honored to be in Tallahassee today to celebrate the inauguration of @GovRonDeSantis! Best of luck to the Governor and his family as they begin their work on behalf of Florida. https://t.co/1wuc7tB5Vv
1082597100838363136,"When politicians hide the cost of government, ‘free college’ and ‘Medicare for all’ sound like bargains, write @steve_hanke and Stephen J.K. Walters https://t.co/5PQ6DHnvWS"
1081264920556171264,"Incredibly encouraged by @RonDeSantisFL's bold agenda for Florida, especially when it comes to his commitment to providing a high quality education to every child. #edreform https://t.co/VPEf9BKN45"
1081260068748836869,Today’s @Flcourts opinion is a huge victory for Florida students and families. Nearly two decades of bold choice and accountability reforms have made Florida a national leader in raising student achievement. #edreform https://t.co/Zk7ZGsuWGN
1081245461242093568,Columba and I are so proud of @georgepbush's service to the great state of Texas. Wishing George the best of luck as he begins his second term. https://t.co/ZMopsExAsq
1081183874674290694,"U.S. Added 312,000 Jobs in December; Unemployment at 3.9% - The New York Times REALLY Good News! https://t.co/zIa4lpoqH0"
1080584611137245187,Another fantastic appointment by Governor-elect @RonDeSantisFL! Simone will bring strong leadership to @fladjj and will continue her record of serving our state with integrity. https://t.co/J2tYfkAYJk
1080448351403945984,"How we discuss “vocational” and “technical” training reflects class prejudice, writes @virginiafoxx https://t.co/7u5nrShyO5"
1080263754699472896,@GovMikeHuckabee @Masterbuilt @Publix @realDonaldTrump @WhiteHouse Strong effort Gov. you should try Traeger smoker!
1080087345163063299,Our Top Fiscal Charts of 2018 | Committee for a Responsible Federal Budget. Rising deficits and growing debt will matter a lot in the not too distant future.  https://t.co/I3BshzRZa8
1080086332741959680,CBO Projects Social Security Will Run Out of Funds in 13 Years | Committee for a Responsible Federal Budget. How can DC think longer term when it can’t pass annual budgets? https://t.co/Q7CDbCTFZs
1078111467558313984,Donald Trump Is Bad for Israel   via @NYTimes. Hopefully our President will reverse his decision to abandon Syria. https://t.co/nrZbhpV5Zj
